
apple,positive,1.26E+17,Mon Oct 17 14:52:14 +0000 2011,Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple
apple,positive,1.26E+17,Mon Oct 17 14:36:34 +0000 2011,"Bravo, @Apple! http://t.co/BgoTzj7K"
apple,positive,1.26E+17,Mon Oct 17 14:25:04 +0000 2011,"God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)"
apple,positive,1.26E+17,Mon Oct 17 13:26:21 +0000 2011,Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :)
apple,positive,1.26E+17,Mon Oct 17 13:21:42 +0000 2011,Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.
apple,positive,1.26E+17,Mon Oct 17 13:15:57 +0000 2011,One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple)
apple,positive,1.26E+17,Mon Oct 17 12:22:34 +0000 2011,This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.
apple,positive,1.26E+17,Mon Oct 17 11:53:42 +0000 2011,RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple
apple,positive,1.26E+17,Mon Oct 17 11:49:20 +0000 2011,Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple
apple,positive,1.26E+17,Mon Oct 17 11:46:32 +0000 2011,Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone
apple,positive,1.26E+17,Mon Oct 17 11:39:02 +0000 2011,Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.
apple,positive,1.26E+17,Mon Oct 17 08:27:01 +0000 2011,"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone"
apple,positive,1.26E+17,Mon Oct 17 07:46:17 +0000 2011,@apple your simply the best.
apple,positive,1.26E+17,Mon Oct 17 04:47:03 +0000 2011,I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's
apple,positive,1.26E+17,Mon Oct 17 00:23:56 +0000 2011,"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness"
apple,positive,1.26E+17,Mon Oct 17 00:19:37 +0000 2011,S/O to @apple for replacing my phone for free�_
apple,positive,1.26E+17,Mon Oct 17 00:00:13 +0000 2011,Loving the new iPod update @apple
apple,positive,1.26E+17,Sun Oct 16 23:39:51 +0000 2011,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.
apple,positive,1.26E+17,Sun Oct 16 23:26:28 +0000 2011,RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp
apple,positive,1.26E+17,Sun Oct 16 23:25:12 +0000 2011,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed
apple,positive,1.26E+17,Sun Oct 16 23:19:14 +0000 2011,Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT
apple,positive,1.26E+17,Sun Oct 16 23:04:09 +0000 2011,Loving my new #iPhone4S thanks @apple for #ios5
apple,positive,1.26E+17,Sun Oct 16 22:56:54 +0000 2011,i love this. so much. thank you @apple.  http://t.co/Ui8lOEzX
apple,positive,1.26E+17,Sun Oct 16 22:34:27 +0000 2011,@apple the iPhone 4s is great #genius
apple,positive,1.26E+17,Sun Oct 16 22:28:08 +0000 2011,@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.
apple,positive,1.26E+17,Sun Oct 16 21:45:48 +0000 2011,Love my new I0S5 @Apple updates. Just when I think it can't get any better somehow it simplifies my life more. That's right-it's an Apple.
apple,positive,1.26E+17,Sun Oct 16 21:17:17 +0000 2011,@apple Siri is amazing
apple,positive,1.26E+17,Sun Oct 16 21:10:33 +0000 2011,@rygurl you need an @apple iphone4S with Siri!
apple,positive,1.26E+17,Sun Oct 16 21:00:07 +0000 2011,"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple"
apple,positive,1.26E+17,Sun Oct 16 20:42:33 +0000 2011,"just my man @apple store in @schaumburg, whoops!!!!_���"
apple,positive,1.26E+17,Sun Oct 16 20:19:39 +0000 2011,"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac"
apple,positive,1.26E+17,Sun Oct 16 20:08:17 +0000 2011,I ��� @Apple http://t.co/a8on3IAa
apple,positive,1.26E+17,Sun Oct 16 20:00:25 +0000 2011,@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry
apple,positive,1.26E+17,Sun Oct 16 19:21:45 +0000 2011,Loving #iOS5 !! #awesome @Apple
apple,positive,1.26E+17,Sun Oct 16 19:03:18 +0000 2011,"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}"
apple,positive,1.26E+17,Sun Oct 16 18:52:18 +0000 2011,Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge
apple,positive,1.26E+17,Sun Oct 16 18:43:45 +0000 2011,@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??
apple,positive,1.26E+17,Sun Oct 16 18:06:17 +0000 2011,@apple by far the best iPod and first time iPhone ever.... Good job guys
apple,positive,1.26E+17,Sun Oct 16 18:03:51 +0000 2011,Thank you Steve @apple store 5th av. http://t.co/nSAisriP
apple,positive,1.26E+17,Sun Oct 16 17:44:31 +0000 2011,@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?
apple,positive,1.26E+17,Sun Oct 16 17:26:49 +0000 2011,"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done."
apple,positive,1.26E+17,Sun Oct 16 17:05:50 +0000 2011,RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...
apple,positive,1.26E+17,Sun Oct 16 16:33:41 +0000 2011,Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s
apple,positive,1.26E+17,Sun Oct 16 16:25:47 +0000 2011,I &lt;3 @apple http://t.co/ondXWpEr
apple,positive,1.26E+17,Sun Oct 16 15:38:43 +0000 2011,Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.
apple,positive,1.26E+17,Sun Oct 16 14:55:16 +0000 2011,Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D
apple,positive,1.26E+17,Sun Oct 16 13:23:10 +0000 2011,RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple
apple,positive,1.26E+17,Sun Oct 16 13:21:16 +0000 2011,the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple
apple,positive,1.26E+17,Sun Oct 16 12:34:19 +0000 2011,"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple."
apple,positive,1.26E+17,Sun Oct 16 12:23:02 +0000 2011,It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!
apple,positive,1.26E+17,Sun Oct 16 11:53:12 +0000 2011,RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple
apple,positive,1.26E+17,Sun Oct 16 11:46:04 +0000 2011,@RickySinghPT got a new backside for my eye phone! V impressed with @apple
apple,positive,1.26E+17,Sun Oct 16 11:44:25 +0000 2011,#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things
apple,positive,1.26E+17,Sun Oct 16 10:50:53 +0000 2011,Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!
apple,positive,1.26E+17,Sun Oct 16 10:48:08 +0000 2011,"_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6 @Apple present... http://t.co/DBbWSDpx"
apple,positive,1.26E+17,Sun Oct 16 09:21:22 +0000 2011,Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple
apple,positive,1.26E+17,Sun Oct 16 09:20:11 +0000 2011,@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required
apple,positive,1.25E+17,Sun Oct 16 08:57:11 +0000 2011,New iOS 5 update is THE BEST. iloveyou @apple
apple,positive,1.25E+17,Sun Oct 16 06:33:31 +0000 2011,"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson."
apple,positive,1.25E+17,Sun Oct 16 06:17:19 +0000 2011,"I absolutely love my iPhone 4S. Thank you, Steve and @apple."
apple,positive,1.25E+17,Sun Oct 16 04:10:17 +0000 2011,@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s
apple,positive,1.25E+17,Sun Oct 16 03:44:48 +0000 2011,"dammit, listening to siri is making me want to upgrade. well played @apple."
apple,positive,1.25E+17,Sun Oct 16 03:07:40 +0000 2011,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature"
apple,positive,1.25E+17,Sun Oct 16 02:48:13 +0000 2011,Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.
apple,positive,1.25E+17,Sun Oct 16 02:47:19 +0000 2011,@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!
apple,positive,1.25E+17,Sun Oct 16 02:13:10 +0000 2011,#iOS5 update submitted to @apple! Thanks for all the support!
apple,positive,1.25E+17,Sat Oct 15 23:46:06 +0000 2011,Awesome service from the @apple store in pc. Thanks chris!
apple,positive,1.25E+17,Sat Oct 15 22:52:56 +0000 2011,RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO
apple,positive,1.25E+17,Sat Oct 15 22:32:14 +0000 2011,I am crazy about #iOS5 . The photo cropping is the best! @apple
apple,positive,1.25E+17,Sat Oct 15 22:13:53 +0000 2011,.@apple thanks for fixing this... http://t.co/wTj1ogDO
apple,positive,1.25E+17,Sat Oct 15 22:01:57 +0000 2011,Hell yes!!! Got my contacts back!!  Thanks @apple
apple,positive,1.25E+17,Sat Oct 15 21:16:31 +0000 2011,RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE
apple,positive,1.25E+17,Sat Oct 15 20:52:23 +0000 2011,@apple has changed life.
apple,positive,1.25E+17,Sat Oct 15 20:39:54 +0000 2011,Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!
apple,positive,1.25E+17,Sat Oct 15 18:47:41 +0000 2011,"@jonsibley Actually, the @Apple  mouse is pretty sweet man."
apple,positive,1.25E+17,Sat Oct 15 18:40:51 +0000 2011,The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple
apple,positive,1.25E+17,Sat Oct 15 17:40:13 +0000 2011,Finally got the @apple IPhone thanks to @sprint getting with the times
apple,positive,1.25E+17,Sat Oct 15 17:06:45 +0000 2011,#iOs5 is nice and as it had to be ! Thanks @Apple
apple,positive,1.25E+17,Sat Oct 15 16:50:23 +0000 2011,Good support fm Kevin @apple #Bellevue store 4 biz customers TY!
apple,positive,1.25E+17,Sat Oct 15 16:17:30 +0000 2011,Just downloaded IOS 5. It's better than I expected! #thankyou @apple
apple,positive,1.25E+17,Sat Oct 15 15:54:04 +0000 2011,@Apple: Siri is amazing!!! I'm in love!
apple,positive,1.25E+17,Sat Oct 15 11:04:38 +0000 2011,Love love love iOS 5!! @apple
apple,negative,1.26E+17,Tue Oct 18 22:06:03 +0000 2011,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...
apple,negative,1.26E+17,Tue Oct 18 22:00:04 +0000 2011,"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
apple,negative,1.26E+17,Tue Oct 18 21:58:36 +0000 2011,"@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
apple,negative,1.26E+17,Tue Oct 18 21:55:23 +0000 2011,THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE
apple,negative,1.26E+17,Tue Oct 18 21:35:44 +0000 2011,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5
apple,negative,1.26E+17,Tue Oct 18 21:33:28 +0000 2011,@apple needs to hurry up and release #iTunesMatch
apple,negative,1.26E+17,Tue Oct 18 21:29:54 +0000 2011,Why is  #Siri always down @apple
apple,negative,1.26E+17,Tue Oct 18 21:26:36 +0000 2011,I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple
apple,negative,1.26E+17,Tue Oct 18 21:23:22 +0000 2011,"@apple AirDrop #fail - Immediate ""declined your request."" every time"
apple,negative,1.26E+17,Tue Oct 18 21:22:14 +0000 2011,good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb
apple,negative,1.26E+17,Tue Oct 18 21:12:51 +0000 2011,RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s
apple,negative,1.26E+17,Tue Oct 18 21:11:59 +0000 2011,Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s
apple,negative,1.26E+17,Tue Oct 18 21:11:24 +0000 2011,The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss
apple,negative,1.26E+17,Tue Oct 18 20:53:55 +0000 2011,Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple
apple,negative,1.26E+17,Tue Oct 18 20:30:14 +0000 2011,"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button."
apple,negative,1.26E+17,Tue Oct 18 20:26:25 +0000 2011,@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!
apple,negative,1.26E+17,Tue Oct 18 20:24:22 +0000 2011,FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.
apple,negative,1.26E+17,Tue Oct 18 20:21:11 +0000 2011,"Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please."
apple,negative,1.26E+17,Tue Oct 18 20:15:56 +0000 2011,OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS
apple,negative,1.26E+17,Tue Oct 18 20:08:32 +0000 2011,@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise��_ why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...
apple,negative,1.26E+17,Tue Oct 18 20:04:28 +0000 2011,"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it."
apple,negative,1.26E+17,Tue Oct 18 20:03:47 +0000 2011,"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer��_"""
